0.000	3.202	0.000	344.900	0.000	-0.003	97356.900	0.010	287.510	2.552	0.000	6.404	0.000	344.910	0.000	-0.003	97413.100	0.010	287.830	2.133
0.000	6.404	0.000	344.910	0.000	-0.003	97413.100	0.010	287.830	2.133	0.000	9.606	0.000	353.680	133.921	-0.003	97469.400	0.010	288.150	1.718
0.000	9.606	0.000	353.680	133.921	-0.003	97469.400	0.010	288.150	1.718	0.000	25.211	0.000	353.700	278.411	0.262	97508.400	0.010	289.440	2.047
0.000	25.211	0.000	353.700	278.411	0.262	97508.400	0.010	289.440	2.047	0.000	40.816	0.000	353.710	403.385	0.262	97547.300	0.011	290.740	2.391
0.000	40.816	0.000	353.710	403.385	0.262	97547.300	0.011	290.740	2.391	0.000	56.421	0.000	359.350	562.513	0.262	97586.200	0.011	292.030	2.744
0.000	56.421	0.000	359.350	562.513	0.262	97586.200	0.011	292.030	2.744	0.000	40.338	0.000	359.350	647.032	0.634	97583.900	0.010	293.120	2.643
0.000	40.338	0.000	359.350	647.032	0.634	97583.900	0.010	293.120	2.643	0.000	24.256	0.000	359.360	685.251	0.634	97581.500	0.010	294.200	2.574
0.000	24.256	0.000	359.360	685.251	0.634	97581.500	0.010	294.200	2.574	0.000	8.174	0.000	390.460	541.024	0.634	97579.100	0.009	295.280	2.541
0.000	8.174	0.000	390.460	541.024	0.634	97579.100	0.009	295.280	2.541	0.000	5.449	0.000	390.460	474.805	0.555	97565.000	0.009	295.240	2.913
0.000	5.449	0.000	390.460	474.805	0.555	97565.000	0.009	295.240	2.913	0.000	2.725	0.000	390.450	394.411	0.555	97551.000	0.009	295.200	3.301
0.000	2.725	0.000	390.450	394.411	0.555	97551.000	0.009	295.200	3.301	0.000	0.000	0.000	381.570	298.633	0.555	97536.900	0.009	295.160	3.686
0.000	0.000	0.000	381.570	298.633	0.555	97536.900	0.009	295.160	3.686	0.000	0.000	0.000	381.550	181.661	0.176	97590.500	0.009	293.920	3.031
0.000	0.000	0.000	381.550	181.661	0.176	97590.500	0.009	293.920	3.031	0.000	0.000	0.000	381.540	53.605	0.176	97644.000	0.009	292.670	2.366
0.000	0.000	0.000	381.540	53.605	0.176	97644.000	0.009	292.670	2.366	0.000	0.000	0.000	350.270	0.000	0.176	97697.600	0.009	291.430	1.719
0.000	0.000	0.000	350.270	0.000	0.176	97697.600	0.009	291.430	1.719	0.000	0.000	0.000	350.260	0.000	0.014	97744.100	0.008	290.780	1.558
0.000	0.000	0.000	350.260	0.000	0.014	97744.100	0.008	290.780	1.558	0.000	0.000	0.000	350.260	0.000	0.014	97790.600	0.008	290.120	1.407
0.000	0.000	0.000	350.260	0.000	0.014	97790.600	0.008	290.120	1.407	0.000	0.000	0.000	307.290	0.000	0.014	97837.100	0.008	289.470	1.281
0.000	0.000	0.000	307.290	0.000	0.014	97837.100	0.008	289.470	1.281	0.000	0.000	0.000	307.280	0.000	-0.008	97843.000	0.008	288.740	1.212
0.000	0.000	0.000	307.280	0.000	-0.008	97843.000	0.008	288.740	1.212	0.000	0.000	0.000	307.270	0.000	-0.008	97848.900	0.007	288.010	1.269
0.000	0.000	0.000	307.270	0.000	-0.008	97848.900	0.007	288.010	1.269	0.000	0.000	0.000	286.730	0.000	-0.008	97854.800	0.007	287.280	1.445
0.000	0.000	0.000	286.730	0.000	-0.008	97854.800	0.007	287.280	1.445	0.000	0.000	0.000	286.720	0.000	-0.016	97909.600	0.007	286.690	0.483
0.000	0.000	0.000	286.720	0.000	-0.016	97909.600	0.007	286.690	0.483	0.000	0.000	0.000	286.720	0.000	-0.016	97964.400	0.007	286.100	0.644
0.000	0.000	0.000	286.720	0.000	-0.016	97964.400	0.007	286.100	0.644	0.000	0.000	0.000	282.560	0.000	-0.016	98019.200	0.007	285.510	1.610
0.000	0.000	0.000	282.560	0.000	-0.016	98019.200	0.007	285.510	1.610	0.000	0.000	0.000	282.560	0.000	-0.012	98026.700	0.007	285.280	1.751
0.000	0.000	0.000	282.560	0.000	-0.012	98026.700	0.007	285.280	1.751	0.000	0.000	0.000	282.560	0.000	-0.012	98034.100	0.007	285.050	1.980
0.000	0.000	0.000	282.560	0.000	-0.012	98034.100	0.007	285.050	1.980	0.000	0.000	0.000	308.150	150.706	-0.012	98041.600	0.007	284.830	2.261
